36.18022	-120.75174
38.7803	-122.76464
37.54955	-118.8725
36.14842	-120.20218
40.30037	-124.28601
38.80586	-122.80544
37.39602	-118.7443
36.24365	-120.39275
38.05297	-121.85953
36.2657	-120.42042
36.3294	-120.29775
36.3025	-120.35872
36.26691	-120.37141
36.31812	-120.88556
36.32822	-120.30096
36.32321	-120.287
36.3266	-120.29344
40.46706	-121.54466
36.51271	-121.0945
37.48637	-118.87195
36.32516	-120.28641
36.78774	-121.43562
37.13125	-121.92336
37.42155	-118.53176
37.51464	-118.75552
38.80224	-122.81125
38.80846	-122.79486
40.46489	-121.54274
40.45481	-121.53772
38.82097	-122.79864
36.15244	-120.06549
38.79925	-122.81138
38.80199	-122.76981
38.78903	-122.77617
38.79506	-122.78507
36.17208	-120.2479
36.27371	-120.3819
38.79728	-122.78204
37.46955	-118.83867
37.66122	-118.91909
37.52797	-118.80217
37.6944	-118.95067
37.52736	-118.79982
37.74318	-118.98289
38.7965	-122.78396
38.79377	-122.79699
37.47111	-118.83672
37.16079	-121.56545
36.08544	-120.21252
36.5787	-121.17468
37.93683	-118.67325
37.66339	-118.96554
38.8107	-122.79729
38.80189	-122.80936
38.79995	-122.82989
37.45772	-118.96261
38.80239	-122.7838
37.41706	-118.53261
37.42826	-118.54066
36.08594	-120.2146
38.81603	-122.80823
36.13223	-120.18791
38.80099	-122.82896
37.58683	-118.72365
36.67087	-121.29491
38.81529	-122.80897
38.78925	-122.77362
37.47169	-118.83674
37.60049	-118.9524
38.8162	-122.79972
40.3528	-125.39074
38.8023	-122.77191
38.79877	-122.81992
36.16951	-120.28969
36.10249	-120.1813
39.44371	-122.91866
38.80151	-122.77201
36.2458	-120.34815
38.79928	-122.82669
36.00816	-120.26761
38.81127	-122.80525
35.84631	-121.17829
36.26489	-120.4278
37.54135	-118.86902
36.08616	-120.21728
38.8141	-122.7921
36.66908	-121.18859
38.80289	-122.81391
36.00524	-118.46314
38.76951	-122.74769
38.81599	-122.79957
37.50699	-118.83986
37.57127	-118.93699
37.63853	-118.94118
40.75429	-123.61211
38.80382	-122.83127
38.81204	-122.79594
36.07881	-120.2269
38.81964	-122.80457
36.98029	-121.62664
36.9252	-121.00913
38.81884	-122.79419
36.17706	-120.29035
37.50218	-118.87203
36.13157	-120.19068
38.8012	-122.82756
38.20641	-121.84305
38.2072	-121.84467
37.60732	-118.84529
37.56139	-118.84627
38.82012	-122.81179
37.47046	-118.83728
37.50074	-118.79628
37.37846	-122.27307
37.46476	-118.81814
36.21512	-120.30862
38.8183	-122.80921
36.7552	-121.10211
37.62614	-118.88504
37.62647	-118.88526
35.88193	-120.32228
37.442	-118.6952
35.87616	-120.32367
35.87809	-120.3243
36.18561	-120.2372
38.7616	-122.68555
36.218	-120.38519
40.37271	-124.26514
37.91396	-118.68336
38.78859	-122.774
36.00903	-120.29259
35.59686	-120.96402
37.57605	-118.94262
36.13344	-120.29761
35.60375	-120.94668
36.13833	-120.30317
36.13128	-120.28979
36.12978	-120.30172
36.13259	-120.29637
35.73408	-120.64516
36.22752	-120.33777
36.13288	-120.29657
35.83579	-121.37521
38.81376	-122.79839
36.1095	-120.21484
36.35557	-119.92558
36.98071	-121.64388
36.98014	-121.64421
37.3131	-119.11301
37.62918	-118.87671
35.97177	-120.53128
35.91777	-118.36235
35.91194	-119.78036
36.25223	-120.28639
38.81829	-122.79893
36.86316	-121.59524
36.86379	-121.59621
37.67077	-119.40716
37.33825	-118.59902
38.79562	-122.80791
36.40293	-120.3601
36.64547	-121.26576
38.78925	-122.77371
37.57896	-118.86279
37.28576	-121.66474
36.28924	-120.3821
36.18023	-120.2229
36.86496	-121.59838
36.86496	-121.59806
36.36514	-120.24982
36.12383	-120.23284
36.13192	-120.30192
36.56558	-121.16382
38.81874	-122.80289
35.97984	-120.54094
36.18198	-120.27048
38.79897	-122.81108
37.63825	-118.87674
38.20535	-121.83905
38.20639	-121.83801
37.64142	-118.88313
36.35523	-120.93256
37.56069	-118.84721
38.7843	-122.75779
36.09728	-120.23866
37.63272	-119.02356
36.22186	-120.33186
37.21907	-121.60979
40.41039	-123.73379
37.39812	-118.76968
36.40514	-118.08669
35.73406	-120.64123
38.85134	-122.45763
40.6277	-124.05665
37.98375	-122.05916
37.60445	-118.90602
36.26439	-120.39383
36.25225	-120.37652
37.84985	-122.00143
36.79875	-121.01562
37.52437	-118.67177
38.81873	-122.80177
36.46605	-121.0106
36.57542	-121.13529
37.45777	-118.59966
36.86126	-121.5937
36.58359	-121.13195
36.58472	-121.13327
37.51099	-118.84525
38.81699	-122.79629
36.72834	-121.33818
38.81442	-122.79643
36.72856	-121.33809
36.4697	-121.04658
36.79762	-121.50922
37.56853	-118.64123
36.33651	-120.90954
37.52547	-118.76623
37.73053	-122.13518
36.52914	-121.09453
36.52925	-121.09386
36.20944	-120.29363
36.22157	-120.30456
36.21507	-120.28853
38.20611	-121.84435
35.33564	-120.60787
37.61906	-118.85076
37.55731	-118.84778
38.81216	-122.80137
36.72856	-121.33809
36.26741	-120.3695
38.81218	-122.80621
38.81466	-122.81439
39.45376	-121.17283
39.13197	-122.45216
37.48843	-118.80689
36.25258	-120.35677
37.32537	-121.69612
36.27567	-120.37909
38.21678	-121.83701
36.83095	-121.29201
37.58414	-118.82728
37.44827	-118.84821
37.64407	-121.68948
37.53202	-118.44501
37.60926	-118.91717
37.4928	-118.8476
38.80201	-122.77215
37.35901	-121.75539
36.27227	-120.40808
38.79717	-122.78081
37.50955	-118.94246
38.76267	-118.79763
37.52617	-118.85871
38.20003	-121.85503
37.48297	-118.80496
36.86057	-121.59251
37.60859	-118.84603
38.82692	-122.79226
36.20132	-120.28794
38.82353	-122.79556
37.48784	-118.80603
36.96931	-121.62558
38.78424	-122.75807
36.25912	-120.32723
37.46693	-118.81312
36.21934	-118.3078
40.28939	-124.43592
40.31246	-124.59091
38.78437	-122.75756
37.45157	-118.67203
37.52816	-118.80102
37.55519	-118.85645
37.454	-118.65579
38.81676	-122.81187
38.65077	-123.39841
36.81354	-121.77618
36.25635	-120.41587
36.2975	-120.34206
37.60417	-118.84541
39.27288	-122.81279
37.57126	-118.83475
38.79384	-122.80708
37.41884	-118.53835
37.63913	-118.87517
36.73453	-121.40174
37.68934	-118.99757
37.66749	-118.96424
36.19089	-120.32621
37.45161	-118.81656
38.80621	-122.80933
37.56036	-118.84833
38.80519	-122.81198
37.5823	-118.82107
36.34993	-120.33916
36.18309	-120.26057
36.73156	-121.38572
36.73511	-121.38855
38.81961	-122.80486
38.81517	-122.81296
38.517	-122.43482
36.08764	-120.2195
37.62957	-118.91725
38.80018	-122.76983
38.80049	-122.7699
38.81013	-122.808
37.61717	-118.83231
38.55653	-122.26059
38.81394	-122.80872
37.64113	-118.93539
37.63904	-118.93691
37.63776	-118.93572
37.63987	-118.93683
39.47217	-122.94617
38.78891	-122.77419
36.03434	-120.5912
37.51159	-118.94944
37.54996	-118.80729
37.65175	-118.94706
36.24132	-120.4843
38.77971	-122.76666
37.53965	-118.83125
37.53948	-118.83116
37.54112	-118.82997
37.53842	-118.83008
38.82094	-122.79787
40.38369	-124.47036
37.56654	-118.8366
37.64193	-121.67949
37.53917	-118.83144
40.34201	-124.38638
37.64221	-121.67912
36.15655	-120.48426
39.42948	-120.56637
37.64761	-118.94377
35.8575	-121.28374
38.81964	-122.80492
38.81968	-122.79762
38.80642	-122.80632
37.46605	-118.75447
36.15642	-120.22054
38.79876	-122.84101
37.64414	-118.93657
37.64158	-118.93379
37.63813	-118.93583
37.63153	-118.94709
37.64201	-118.93288
38.80358	-122.79404
38.79523	-122.81163
38.80222	-122.8063
38.78404	-122.75712
36.66166	-121.28229
37.63096	-118.92377
38.79464	-122.81247
36.70555	-121.34635
40.73385	-124.48697
38.79981	-122.8372
38.80323	-122.84028
36.40841	-120.98927
37.51979	-118.80813
39.26128	-123.13415
38.81826	-122.79414
36.25591	-120.36006
37.6415	-118.93516
37.57931	-118.87105
39.03134	-122.86565
36.23816	-120.33571
37.64598	-118.93769
37.64623	-118.92936
37.61886	-118.92579
38.80757	-122.77907
36.22546	-120.31323
38.78789	-122.7732
37.64551	-118.93284
37.63926	-118.84024
37.64814	-118.93716
37.65802	-118.93758
37.14551	-121.53703
37.24553	-121.6294
36.2592	-120.3686
36.76533	-121.1201
37.59528	-118.87541
36.22703	-120.32646
36.27283	-120.29939
36.72499	-121.389
40.61053	-121.9022
35.97674	-120.54485
36.18883	-120.22142
38.7685	-122.74778
37.63314	-118.90093
36.28198	-120.40122
38.7988	-122.81304
36.0247	-120.88634
38.80636	-122.80987
37.61251	-118.85873
37.59044	-118.83525
37.5886	-118.83427
37.58146	-118.82942
37.57744	-118.82833
37.57679	-118.87694
37.61421	-118.85913
37.55262	-118.78836
37.6153	-118.85937
37.61422	-118.85944
37.61385	-118.85984
37.73405	-121.868
36.7165	-120.88884
36.38862	-121.88988
36.38984	-121.87732
36.3848	-121.87929
37.8539	-121.80584
36.39835	-121.86604
35.68957	-119.64665
38.81981	-122.80544
36.40703	-121.87993
38.80017	-122.81408
36.38674	-121.89287
36.39353	-121.87825
37.61969	-118.85224
37.73465	-121.86758
36.20884	-120.2822
35.83258	-121.35722
36.19766	-120.28947
38.81846	-122.79442
38.81886	-122.79485
37.59158	-121.97906
37.57703	-118.83965
38.81771	-122.79342
38.81444	-122.79258
38.81674	-122.79426
36.182	-120.25722
36.39359	-121.87878
38.79504	-122.82622
36.39072	-121.88595
37.58144	-118.6594
36.3968	-120.96072
38.81906	-122.79479
38.05212	-122.21951
38.76848	-122.74784
36.3709	-121.86003
40.70746	-122.45707
37.58281	-118.78336
36.33419	-120.50592
37.53378	-118.82272
36.16198	-120.73777
38.80498	-119.71407
36.39677	-121.8485
36.38882	-121.86963
36.18465	-120.27486
36.38078	-121.88828
38.80613	-119.91325
36.83919	-121.56583
38.76887	-122.74859
36.39831	-121.86737
36.22211	-120.5666
36.22641	-120.56258
37.96945	-122.34256
36.41044	-121.86069
37.14547	-121.55399
37.1433	-121.55558
36.37414	-121.87549
36.3806	-121.88705
36.21903	-120.56627
36.37625	-121.87186
38.85208	-122.94138
36.37732	-121.88737
36.24226	-120.33169
37.53512	-118.83153
37.56123	-118.84439
38.81931	-122.80441
38.78501	-122.75745
36.281	-120.46001
36.18012	-120.27661
36.21928	-120.56194
36.22698	-120.5712
36.33259	-120.50663
38.78936	-122.77285
37.5839	-118.87341
36.22254	-120.56322
36.22241	-120.5637
36.327	-121.84623
38.80244	-118.83809
37.57891	-118.86897
36.71239	-121.19734
38.79538	-122.79871
37.09881	-121.06868
38.83196	-122.79542
38.78976	-122.80596
38.83094	-122.78542
37.60355	-118.84924
38.81244	-122.79416
38.82092	-122.80505
37.55884	-118.80962
36.43315	-121.82032
37.63087	-118.81857
38.79973	-122.81714
40.37652	-124.48832
38.81936	-122.79794
37.56808	-118.6595
36.39315	-121.8786
37.52532	-118.87593
36.24264	-120.26433
36.23263	-120.27372
37.6408	-118.94975
37.63892	-118.94659
39.40454	-123.25875
38.80158	-122.80936
38.83459	-122.37412
38.82157	-122.7967
37.52284	-118.88081
37.52216	-118.88098
37.52402	-118.87835
37.52655	-118.87549
37.52478	-118.87916
36.222	-120.40612
37.5823	-118.78303
36.46931	-121.04749
37.52291	-118.88088
